geneID,transcriptID,protID
ENSG00000004059,ENST00000000233,sp|P84085|ARF5_HUMAN
ENSG00000168710,ENST00000359172,sp|O43865|SAHH2_HUMAN
ENSG00000196542,ENST00000359175,sp|Q8NFR3|SPTSB_HUMAN
ENSG00000175265,ENST00000359187,sp|A7E2F4|GOG8A_HUMAN
ENSG00000136754,ENST00000359188,sp|Q8IZP0|ABI1_HUMAN
ENSG00000196787,ENST00000359193,sp|P0C0S8|H2A1_HUMAN
ENSG00000183853,ENST00000359209,sp|Q96J84|KIRR1_HUMAN
ENSG00000196361,ENST00000359227,sp|Q14576|ELAV3_HUMAN
ENSG00000197353,ENST00000359228,sp|Q6UXB3|LYPD2_HUMAN
ENSG00000197119,ENST00000359232,sp|Q8N8R3|MCATL_HUMAN
ENSG00000176834,ENST00000359236,sp|Q8N0Z9|VSI10_HUMAN
ENSG00000170965,ENST00000359237,sp|Q9HBJ0|PLAC1_HUMAN
ENSG00000197724,ENST00000359246,sp|O75151|PHF2_HUMAN
ENSG00000138119,ENST00000359263,sp|Q9NZM1|MYOF_HUMAN
ENSG00000197496,ENST00000359271,sp|O95528|GTR10_HUMAN
ENSG00000074582,ENST00000359273,sp|Q9Y276|BCS1_HUMAN
ENSG00000047230,ENST00000359276,sp|Q9NRF8|PYRG2_HUMAN
ENSG00000196946,ENST00000359286,sp|Q6ZN79|Z705A_HUMAN
ENSG00000109511,ENST00000359299,sp|Q9UJ72|ANX10_HUMAN
ENSG00000198087,ENST00000359314,sp|Q9Y5K6|CD2AP_HUMAN
ENSG00000141933,ENST00000359315,sp|Q6ZTW0|TPGS1_HUMAN
ENSG00000188984,ENST00000359318,sp|Q5VUY0|ADCL3_HUMAN
ENSG00000196584,ENST00000359321,sp|O43543|XRCC2_HUMAN
ENSG00000177791,ENST00000359322,sp|Q9NP98|MYOZ1_HUMAN
ENSG00000000460,ENST00000359326,sp|Q9NSG2|CA112_HUMAN
ENSG00000197776,ENST00000359332,sp|Q8N7A1|KLDC1_HUMAN
ENSG00000104818,ENST00000359342,sp|Q6NT52|CGB2_HUMAN
ENSG00000124721,ENST00000359357,sp|Q96JB1|DYH8_HUMAN
ENSG00000197705,ENST00000359358,sp|Q9P2G3|KLH14_HUMAN
ENSG00000068028,ENST00000359365,sp|Q9NS23|RASF1_HUMAN
ENSG00000113578,ENST00000359370,sp|P05230|FGF1_HUMAN
ENSG00000165125,ENST00000359396,sp|Q9H1D0|TRPV6_HUMAN
ENSG00000156515,ENST00000359426,sp|P19367|HXK1_HUMAN
ENSG00000126883,ENST00000359428,sp|P35658|NU214_HUMAN
ENSG00000197713,ENST00000359429,sp|Q96AT9|RPE_HUMAN
ENSG00000188869,ENST00000359440,sp|Q7Z5M5|TMC3_HUMAN
ENSG00000158815,ENST00000359441,sp|O60258|FGF17_HUMAN
ENSG00000168675,ENST00000359446,sp|O15165|LRAD4_HUMAN
ENSG00000221995,ENST00000359450,sp|O95411|TIAF1_HUMAN
ENSG00000148604,ENST00000359452,sp|P47804|RGR_HUMAN
ENSG00000196693,ENST00000359467,sp|Q06732|ZN33B_HUMAN
ENSG00000182795,ENST00000359470,sp|Q9BW04|SARG_HUMAN
ENSG00000197614,ENST00000359478,sp|Q13361|MFAP5_HUMAN
ENSG00000125551,ENST00000359481,sp|Q02325|PLGB_HUMAN
ENSG00000100207,ENST00000359486,sp|Q9UGU0|TCF20_HUMAN
ENSG00000160785,ENST00000359511,sp|Q96H78|S2544_HUMAN
ENSG00000196663,ENST00000359520,sp|O15040|TCPR2_HUMAN
ENSG00000197965,ENST00000359523,sp|O95297|MPZL1_HUMAN
ENSG00000047249,ENST00000359530,sp|Q9UI12|VATH_HUMAN
ENSG00000164626,ENST00000359534,sp|O95279|KCNK5_HUMAN
ENSG00000115207,ENST00000359541,sp|Q8WUA4|TF3C2_HUMAN
ENSG00000213853,ENST00000359543,sp|P54851|EMP2_HUMAN
ENSG00000145920,ENST00000359546,sp|Q6PUV4|CPLX2_HUMAN
ENSG00000186281,ENST00000359548,sp|Q6NUI2|GPAT2_HUMAN
ENSG00000164107,ENST00000359562,sp|P61296|HAND2_HUMAN
ENSG00000160299,ENST00000359568,sp|O95613|PCNT_HUMAN
ENSG00000163539,ENST00000359576,sp|O75122|CLAP2_HUMAN
ENSG00000198074,ENST00000359579,sp|O60218|AK1BA_HUMAN
ENSG00000197324,ENST00000359591,sp|Q7Z4F1|LRP10_HUMAN
ENSG00000221838,ENST00000359593,sp|O00189|AP4M1_HUMAN
ENSG00000196539,ENST00000359594,sp|Q8NH03|OR2T3_HUMAN
ENSG00000140511,ENST00000359595,sp|Q96S86|HPLN3_HUMAN
ENSG00000162415,ENST00000359600,sp|Q9P217|ZSWM5_HUMAN
ENSG00000196171,ENST00000359610,sp|Q8NGY2|OR6K2_HUMAN
ENSG00000142615,ENST00000359621,sp|P08217|CEL2A_HUMAN
ENSG00000198874,ENST00000359626,sp|Q9NV66|TYW1_HUMAN
ENSG00000163218,ENST00000359650,sp|Q96LB8|PGRP4_HUMAN
ENSG00000163435,ENST00000359651,sp|P78545|ELF3_HUMAN
ENSG00000019995,ENST00000359653,sp|Q9UGI0|ZRAN1_HUMAN
ENSG00000156502,ENST00000359655,sp|Q8IYB8|SUV3_HUMAN
ENSG00000111181,ENST00000359674,sp|P48065|S6A12_HUMAN
ENSG00000197183,ENST00000359676,sp|Q96MY1|NOL4L_HUMAN
ENSG00000198130,ENST00000359678,sp|Q6NVY1|HIBCH_HUMAN
ENSG00000196459,ENST00000359680,sp|P0DI81|TPC2A_HUMAN
ENSG00000127952,ENST00000359697,sp|Q9Y6J8|STYL1_HUMAN
ENSG00000155974,ENST00000359742,sp|Q9Y3R0|GRIP1_HUMAN
ENSG00000182871,ENST00000359759,sp|P39060|COIA1_HUMAN
ENSG00000196151,ENST00000359774,sp|Q8N9V3|WSDU1_HUMAN
ENSG00000175048,ENST00000359775,sp|Q8IZN3|ZDH14_HUMAN
ENSG00000197372,ENST00000359788,sp|Q8TD23|ZN675_HUMAN
ENSG00000198482,ENST00000359798,sp|Q8N4W9|ZN808_HUMAN
ENSG00000196209,ENST00000359801,sp|Q5JXA9|SIRB2_HUMAN
ENSG00000143171,ENST00000359842,sp|P48443|RXRG_HUMAN
ENSG00000111206,ENST00000359843,sp|Q08050|FOXM1_HUMAN
ENSG00000185013,ENST00000359846,sp|Q96P26|5NT1B_HUMAN
ENSG00000162704,ENST00000359856,sp|O15511|ARPC5_HUMAN
ENSG00000130311,ENST00000359866,sp|Q9BW61|DDA1_HUMAN
ENSG00000108684,ENST00000359872,sp|Q16515|ASIC2_HUMAN
ENSG00000133710,ENST00000359874,sp|Q9NQ38|ISK5_HUMAN
ENSG00000155729,ENST00000359878,sp|Q6PI47|KCD18_HUMAN
ENSG00000071889,ENST00000359889,sp|P98173|FAM3A_HUMAN
ENSG00000100461,ENST00000359890,sp|Q86U06|RBM23_HUMAN
ENSG00000196562,ENST00000359930,sp|Q8IWU5|SULF2_HUMAN
ENSG00000066739,ENST00000359933,sp|Q96BY7|ATG2B_HUMAN
ENSG00000176435,ENST00000342213,sp|Q86T13|CLC14_HUMAN
ENSG00000196937,ENST00000359943,sp|Q92520|FAM3C_HUMAN
ENSG00000142949,ENST00000359947,sp|P10586|PTPRF_HUMAN
ENSG00000174744,ENST00000359957,sp|Q9HCU9|BRMS1_HUMAN
ENSG00000198128,ENST00000359959,sp|Q8NG85|OR2L3_HUMAN
ENSG00000198445,ENST00000359963,sp|Q96SF2|TCPQM_HUMAN
ENSG00000197363,ENST00000359971,sp|Q6ZMY9|ZN517_HUMAN
ENSG00000197893,ENST00000359988,sp|Q86VF7|NRAP_HUMAN
ENSG00000161547,ENST00000359995,sp|Q01130|SRSF2_HUMAN
ENSG00000180964,ENST00000360000,sp|Q8IYN2|TCAL8_HUMAN
ENSG00000196126,ENST00000360004,sp|P01911|DRB1_HUMAN
ENSG00000131831,ENST00000360011,sp|Q9Y5P3|RAI2_HUMAN
ENSG00000160145,ENST00000360013,sp|O60229|KALRN_HUMAN
ENSG00000185567,ENST00000333244,sp|Q8IVF2|AHNK2_HUMAN
ENSG00000198354,ENST00000360028,sp|Q5VW00|DC122_HUMAN
ENSG00000183783,ENST00000360029,sp|Q6ZWB6|KCTD8_HUMAN
ENSG00000197587,ENST00000360032,sp|Q8NFW5|DMBX1_HUMAN
ENSG00000196511,ENST00000360057,sp|Q9H3S4|TPK1_HUMAN
ENSG00000117266,ENST00000360066,sp|Q07002|CDK18_HUMAN
ENSG00000196419,ENST00000360079,sp|P12956|XRCC6_HUMAN
ENSG00000131096,ENST00000360085,sp|P10082|PYY_HUMAN
ENSG00000196734,ENST00000360090,sp|Q5T7P3|LCE1B_HUMAN
ENSG00000196503,ENST00000360096,sp|Q6T311|ARL9_HUMAN
ENSG00000072274,ENST00000360110,sp|P02786|TFR1_HUMAN
ENSG00000187624,ENST00000360127,sp|Q6ZQX7|LIAT1_HUMAN
ENSG00000198042,ENST00000360128,sp|Q9BXY0|MAK16_HUMAN
ENSG00000084693,ENST00000360131,sp|Q8NDL9|CBPC5_HUMAN
ENSG00000167851,ENST00000360141,sp|Q9UGN4|CLM8_HUMAN
ENSG00000087502,ENST00000360150,sp|Q96RQ1|ERGI2_HUMAN
ENSG00000067048,ENST00000360160,sp|O15523|DDX3Y_HUMAN
ENSG00000148700,ENST00000360162,sp|Q9UEY8|ADDG_HUMAN
ENSG00000111319,ENST00000360168,sp|P37088|SCNNA_HUMAN
ENSG00000196873,ENST00000360171,sp|Q5JTY5|CBWD3_HUMAN
ENSG00000126259,ENST00000360202,sp|Q6UWL6|KIRR2_HUMAN
ENSG00000258366,ENST00000360203,sp|Q9NZ71|RTEL1_HUMAN
ENSG00000197790,ENST00000360213,sp|Q8NGK5|O52M1_HUMAN
ENSG00000157557,ENST00000360214,sp|P15036|ETS2_HUMAN
ENSG00000141837,ENST00000360228,sp|O00555|CAC1A_HUMAN
ENSG00000150636,ENST00000360242,sp|Q68D86|C102B_HUMAN
ENSG00000185010,ENST00000360256,sp|P00451|FA8_HUMAN
ENSG00000170854,ENST00000360258,sp|Q8IUF8|RIOX2_HUMAN
ENSG00000257923,ENST00000360264,sp|P39880|CUX1_HUMAN
ENSG00000196526,ENST00000360265,sp|Q8N556|AFAP1_HUMAN
ENSG00000147065,ENST00000360270,sp|P26038|MOES_HUMAN
ENSG00000157087,ENST00000360273,sp|Q01814|AT2B2_HUMAN
ENSG00000168781,ENST00000360301,sp|Q6PFW1|VIP1_HUMAN
ENSG00000065534,ENST00000360304,sp|Q15746|MYLK_HUMAN
ENSG00000087589,ENST00000360314,sp|Q9NQ75|CASS4_HUMAN
ENSG00000073605,ENST00000360317,sp|Q8TAX9|GSDMB_HUMAN
ENSG00000196924,ENST00000360319,sp|P21333|FLNA_HUMAN
ENSG00000196476,ENST00000360321,sp|Q9NUD7|CT096_HUMAN
ENSG00000204632,ENST00000360323,sp|P17693|HLAG_HUMAN
ENSG00000181885,ENST00000360325,sp|O95471|CLD7_HUMAN
ENSG00000197714,ENST00000360338,sp|Q14592|ZN460_HUMAN
ENSG00000078018,ENST00000360351,sp|P11137|MTAP2_HUMAN
ENSG00000138496,ENST00000360356,sp|Q8IXQ6|PARP9_HUMAN
ENSG00000238243,ENST00000360358,sp|Q7Z3T1|OR2W3_HUMAN
ENSG00000064999,ENST00000360359,sp|Q92625|ANS1A_HUMAN
ENSG00000146426,ENST00000360366,sp|Q8IVF5|TIAM2_HUMAN
ENSG00000114544,ENST00000360370,sp|Q96GZ6|S41A3_HUMAN
ENSG00000198283,ENST00000360374,sp|A6NL26|OR5BL_HUMAN
ENSG00000133739,ENST00000360375,sp|Q9C099|LRCC1_HUMAN
ENSG00000163216,ENST00000360379,sp|P22532|SPR2D_HUMAN
ENSG00000123473,ENST00000360380,sp|Q15468|STIL_HUMAN
ENSG00000196376,ENST00000360388,sp|Q5T1Q4|S35F1_HUMAN
ENSG00000070785,ENST00000360403,sp|Q9NR50|EI2BG_HUMAN
ENSG00000196220,ENST00000360413,sp|O43295|SRGP3_HUMAN
ENSG00000133026,ENST00000360416,sp|P35580|MYH10_HUMAN
ENSG00000197901,ENST00000360421,sp|Q4U2R8|S22A6_HUMAN
ENSG00000213648,ENST00000360423,sp|P0DMN0|ST1A4_HUMAN
ENSG00000134762,ENST00000360428,sp|Q14574|DSC3_HUMAN
ENSG00000164674,ENST00000360448,sp|Q4VX76|SYTL3_HUMAN
ENSG00000123562,ENST00000360458,sp|Q15014|MO4L2_HUMAN
ENSG00000196155,ENST00000360461,sp|Q58EX7|PKHG4_HUMAN
ENSG00000197416,ENST00000360464,sp|A6NFH5|FBP12_HUMAN
ENSG00000167555,ENST00000360465,sp|Q3MIS6|ZN528_HUMAN
ENSG00000134871,ENST00000360467,sp|P08572|CO4A2_HUMAN
ENSG00000162734,ENST00000360472,sp|Q15121|PEA15_HUMAN
ENSG00000115649,ENST00000360507,sp|Q9BV87|CNPD1_HUMAN
ENSG00000158985,ENST00000360515,sp|Q9NRR3|C42S2_HUMAN
ENSG00000170525,ENST00000360521,sp|Q16875|F263_HUMAN
ENSG00000170160,ENST00000360524,sp|A2RUR9|C144A_HUMAN
ENSG00000185808,ENST00000360525,sp|P57054|PIGP_HUMAN
ENSG00000197635,ENST00000360534,sp|P27487|DPP4_HUMAN
ENSG00000105270,ENST00000360535,sp|Q96DZ5|CLIP3_HUMAN
ENSG00000118495,ENST00000360537,sp|Q9UM63|PLAL1_HUMAN
ENSG00000197579,ENST00000360538,sp|Q9NS56|TOPRS_HUMAN
ENSG00000168300,ENST00000360540,sp|Q96MG8|PCMD1_HUMAN
ENSG00000120705,ENST00000360541,sp|P62495|ERF1_HUMAN
ENSG00000197683,ENST00000360542,sp|Q6PEX3|KR261_HUMAN
ENSG00000198598,ENST00000360564,sp|Q9ULZ9|MMP17_HUMAN
ENSG00000126461,ENST00000360565,sp|Q9H7N4|SFR19_HUMAN
ENSG00000171368,ENST00000360578,sp|O94811|TPPP_HUMAN
ENSG00000187258,ENST00000360581,sp|Q6W5P4|NPSR1_HUMAN
ENSG00000198554,ENST00000360586,sp|O75717|WDHD1_HUMAN
ENSG00000197361,ENST00000360587,sp|Q6P050|FXL22_HUMAN
ENSG00000144031,ENST00000360589,sp|Q8N9V6|ANR53_HUMAN
ENSG00000131069,ENST00000360596,sp|Q9NR19|ACSA_HUMAN
ENSG00000198355,ENST00000360612,sp|Q86V86|PIM3_HUMAN
ENSG00000196365,ENST00000360614,sp|P36776|LONM_HUMAN
ENSG00000133083,ENST00000360631,sp|O15075|DCLK1_HUMAN
ENSG00000119185,ENST00000360635,sp|O14713|ITBP1_HUMAN
ENSG00000167173,ENST00000360639,sp|Q6ZRI6|CO039_HUMAN
ENSG00000163848,ENST00000360647,sp|Q9UQR1|ZN148_HUMAN
ENSG00000132635,ENST00000360652,sp|Q9H1Q7|PED1A_HUMAN
ENSG00000166833,ENST00000360655,sp|Q8IVL1|NAV2_HUMAN
ENSG00000239732,ENST00000360658,sp|Q9NR96|TLR9_HUMAN
ENSG00000107758,ENST00000360663,sp|P16298|PP2BB_HUMAN
ENSG00000101460,ENST00000360668,sp|Q9H492|MLP3A_HUMAN
ENSG00000170074,ENST00000360669,sp|Q9UHL3|F153A_HUMAN
ENSG00000151292,ENST00000360683,sp|Q9Y6M4|KC1G3_HUMAN
ENSG00000033170,ENST00000360689,sp|Q9BYC5|FUT8_HUMAN
ENSG00000112033,ENST00000360694,sp|Q03181|PPARD_HUMAN
ENSG00000147180,ENST00000360700,sp|Q9Y462|ZN711_HUMAN
ENSG00000129696,ENST00000360742,sp|Q6NXR4|TTI2_HUMAN
ENSG00000196715,ENST00000360768,sp|Q8N0U8|VKORL_HUMAN
ENSG00000221864,ENST00000360770,sp|P59991|KR122_HUMAN
ENSG00000119121,ENST00000360774,sp|Q9BX84|TRPM6_HUMAN
ENSG00000131233,ENST00000360786,sp|P57773|CXA9_HUMAN
ENSG00000168000,ENST00000360796,sp|Q96G97|BSCL2_HUMAN
ENSG00000107937,ENST00000360803,sp|Q9BZE4|GTPB4_HUMAN
ENSG00000120820,ENST00000360814,sp|Q9H1C3|GL8D2_HUMAN
ENSG00000136021,ENST00000360820,sp|Q6P3W7|SCYL2_HUMAN
ENSG00000197520,ENST00000360827,sp|A6PVY3|F177B_HUMAN
ENSG00000159307,ENST00000360835,sp|Q8IWY4|SCUB1_HUMAN
ENSG00000131503,ENST00000360839,sp|Q8IWZ3|ANKH1_HUMAN
ENSG00000116221,ENST00000360840,sp|Q9BZE1|RM37_HUMAN
ENSG00000254415,ENST00000360844,sp|Q08ET2|SIG14_HUMAN
ENSG00000143344,ENST00000360851,sp|Q9NZL6|RGL1_HUMAN
ENSG00000132554,ENST00000360863,sp|Q8NE09|RGS22_HUMAN
ENSG00000101152,ENST00000360864,sp|Q9H3Z4|DNJC5_HUMAN
ENSG00000170325,ENST00000360871,sp|Q9NQV6|PRD10_HUMAN
ENSG00000106263,ENST00000360876,sp|P55884|EIF3B_HUMAN
ENSG00000100146,ENST00000360880,sp|P56693|SOX10_HUMAN
ENSG00000100592,ENST00000360909,sp|Q9Y4D1|DAAM1_HUMAN
ENSG00000159202,ENST00000360943,sp|Q9H832|UBE2Z_HUMAN
ENSG00000196860,ENST00000360945,sp|Q6UXN7|TO20L_HUMAN
ENSG00000165804,ENST00000360947,sp|Q9P2Y4|ZN219_HUMAN
ENSG00000125430,ENST00000360954,sp|Q9Y662|HS3SB_HUMAN
ENSG00000104881,ENST00000360957,sp|Q8WUF5|IASPP_HUMAN
ENSG00000060762,ENST00000360961,sp|Q9Y5U8|MPC1_HUMAN
ENSG00000173715,ENST00000360962,sp|Q8N6T0|TO6BL_HUMAN
ENSG00000109625,ENST00000360986,sp|Q66K79|CBPZ_HUMAN
ENSG00000168309,ENST00000360997,sp|O95990|F107A_HUMAN
ENSG00000168925,ENST00000361017,sp|P17538|CTRB1_HUMAN
ENSG00000158691,ENST00000361028,sp|O43309|ZSC12_HUMAN
ENSG00000197629,ENST00000361050,sp|Q2M385|MPEG1_HUMAN
ENSG00000144744,ENST00000361055,sp|Q8TBC4|UBA3_HUMAN
ENSG00000198380,ENST00000361060,sp|Q06210|GFPT1_HUMAN
ENSG00000134202,ENST00000361066,sp|P21266|GSTM3_HUMAN
ENSG00000050555,ENST00000361069,sp|Q9Y6N6|LAMC3_HUMAN
ENSG00000168411,ENST00000361070,sp|Q6PCD5|RFWD3_HUMAN
ENSG00000132698,ENST00000361084,sp|P57735|RAB25_HUMAN
ENSG00000075407,ENST00000361085,sp|P17032|ZN37A_HUMAN
ENSG00000106733,ENST00000361092,sp|Q9NWW6|NRK1_HUMAN
ENSG00000115415,ENST00000361099,sp|P42224|STAT1_HUMAN
ENSG00000198551,ENST00000361113,sp|Q7L945|ZN627_HUMAN
ENSG00000107745,ENST00000361114,sp|Q9BPX6|MICU1_HUMAN
ENSG00000151882,ENST00000361115,sp|Q9NRJ3|CCL28_HUMAN
ENSG00000198682,ENST00000361175,sp|O95340|PAPS2_HUMAN
ENSG00000131051,ENST00000361162,sp|Q14498|RBM39_HUMAN
ENSG00000183856,ENST00000361170,sp|Q86VI3|IQGA3_HUMAN
ENSG00000198939,ENST00000361362,sp|Q6ZN57|ZFP2_HUMAN
ENSG00000157131,ENST00000361249,sp|P07357|CO8A_HUMAN
ENSG00000198324,ENST00000361483,sp|Q8N4B1|SESQ1_HUMAN
ENSG00000198911,ENST00000361204,sp|Q12772|SRBP2_HUMAN
ENSG00000144355,ENST00000361725,sp|P56177|DLX1_HUMAN
ENSG00000198797,ENST00000361539,sp|Q9C0B6|BRNP2_HUMAN
ENSG00000198842,ENST00000361200,sp|Q5VZP5|STYL2_HUMAN
ENSG00000198909,ENST00000361733,sp|Q99759|M3K3_HUMAN
ENSG00000159173,ENST00000361379,sp|P19237|TNNI1_HUMAN
ENSG00000018625,ENST00000361216,sp|P50993|AT1A2_HUMAN
ENSG00000198804,ENST00000361624,sp|P00395|COX1_HUMAN
ENSG00000198839,ENST00000361822,sp|Q9NRM2|ZN277_HUMAN
ENSG00000148219,ENST00000361209,sp|O75129|ASTN2_HUMAN
ENSG00000093010,ENST00000361682,sp|P21964|COMT_HUMAN
ENSG00000198783,ENST00000361952,sp|Q96NB3|ZN830_HUMAN
ENSG00000198900,ENST00000361337,sp|P11387|TOP1_HUMAN
ENSG00000143314,ENST00000361531,sp|Q96A35|RM24_HUMAN
ENSG00000198805,ENST00000361505,sp|P00491|PNPH_HUMAN
ENSG00000152092,ENST00000361833,sp|O14525|ASTN1_HUMAN
ENSG00000196428,ENST00000361875,sp|O75157|T22D2_HUMAN
ENSG00000198715,ENST00000362007,sp|Q8WWB7|GLMP_HUMAN
ENSG00000198727,ENST00000361789,sp|P00156|CYB_HUMAN
ENSG00000198793,ENST00000361445,sp|P42345|MTOR_HUMAN
ENSG00000075945,ENST00000361580,sp|Q92845|KIFA3_HUMAN
ENSG00000198399,ENST00000361999,sp|Q9NZM3|ITSN2_HUMAN
ENSG00000198851,ENST00000361763,sp|P07766|CD3E_HUMAN
ENSG00000137948,ENST00000362005,sp|Q58F21|BRDT_HUMAN
ENSG00000137522,ENST00000361756,sp|Q9H920|RN121_HUMAN
ENSG00000164038,ENST00000362026,sp|Q86UD5|SL9B2_HUMAN
ENSG00000105699,ENST00000361790,sp|Q86X29|LSR_HUMAN
ENSG00000197345,ENST00000362034,sp|Q7Z2W9|RM21_HUMAN
ENSG00000198704,ENST00000361902,sp|P59796|GPX6_HUMAN
ENSG00000198948,ENST00000361618,sp|O75121|MFA3L_HUMAN
ENSG00000074047,ENST00000361492,sp|P10070|GLI2_HUMAN
ENSG00000198818,ENST00000361731,sp|Q8WV19|SFT2A_HUMAN
ENSG00000198837,ENST00000361217,sp|O75064|DEN4B_HUMAN
ENSG00000163251,ENST00000295417,sp|Q13467|FZD5_HUMAN
ENSG00000142675,ENST00000361530,sp|Q969H4|CNKR1_HUMAN
ENSG00000240038,ENST00000361355,sp|P19961|AMY2B_HUMAN
ENSG00000095303,ENST00000362012,sp|P23219|PGH1_HUMAN
ENSG00000097021,ENST00000361521,sp|O00154|BACH_HUMAN
ENSG00000198863,ENST00000361677,sp|Q96C34|RUND1_HUMAN
ENSG00000095397,ENST00000362057,sp|Q9P202|WHRN_HUMAN
ENSG00000198899,ENST00000361899,sp|P00846|ATP6_HUMAN
ENSG00000064995,ENST00000361288,sp|Q15544|TAF11_HUMAN
ENSG00000211452,ENST00000361921,sp|P49895|IOD1_HUMAN
ENSG00000198746,ENST00000361720,sp|Q96I76|GPTC3_HUMAN
ENSG00000164128,ENST00000296533,sp|P25929|NPY1R_HUMAN
ENSG00000046774,ENST00000247452,sp|Q9UBF1|MAGC2_HUMAN
ENSG00000198695,ENST00000361681,sp|P03923|NU6M_HUMAN
ENSG00000086015,ENST00000361297,sp|Q6P0Q8|MAST2_HUMAN
ENSG00000198908,ENST00000361229,sp|Q6PI77|BHLH9_HUMAN
ENSG00000198856,ENST00000361564,sp|Q9NRP0|OSTC_HUMAN
ENSG00000116157,ENST00000361314,sp|Q96SL4|GPX7_HUMAN
ENSG00000198836,ENST00000361908,sp|O60313|OPA1_HUMAN
ENSG00000221994,ENST00000276054,sp|Q2M218|ZN630_HUMAN
ENSG00000198740,ENST00000362063,sp|Q9Y2D9|ZN652_HUMAN
ENSG00000198888,ENST00000361390,sp|P03886|NU1M_HUMAN
ENSG00000119979,ENST00000361432,sp|Q8TCE6|DEN10_HUMAN
ENSG00000143297,ENST00000361835,sp|Q96RD9|FCRL5_HUMAN
ENSG00000198298,ENST00000361807,sp|Q8NCK3|ZN485_HUMAN
ENSG00000178028,ENST00000361745,sp|Q9NPF5|DMAP1_HUMAN
ENSG00000198960,ENST00000361910,sp|Q7L4S7|ARMX6_HUMAN
ENSG00000108055,ENST00000361804,sp|Q9UQE7|SMC3_HUMAN
ENSG00000145217,ENST00000361661,sp|Q9H2B4|S26A1_HUMAN
ENSG00000198692,ENST00000361365,sp|O14602|IF1AY_HUMAN
ENSG00000123569,ENST00000217926,sp|Q7Z2G1|H2BWT_HUMAN
ENSG00000185619,ENST00000362003,sp|Q3KNV8|PCGF3_HUMAN
ENSG00000212907,ENST00000361335,sp|P03901|NU4LM_HUMAN
ENSG00000198824,ENST00000361283,sp|Q96JM3|CHAP1_HUMAN
ENSG00000064932,ENST00000361757,sp|Q9Y2G9|SBNO2_HUMAN
ENSG00000197958,ENST00000361436,sp|P30050|RL12_HUMAN
ENSG00000198700,ENST00000361565,sp|Q96P70|IPO9_HUMAN
ENSG00000183978,ENST00000328434,sp|Q9Y2R0|COA3_HUMAN
ENSG00000196814,ENST00000361171,sp|Q9H7P6|MB12B_HUMAN
ENSG00000123178,ENST00000361840,sp|Q5W111|SPRY7_HUMAN
ENSG00000198961,ENST00000361189,sp|O43164|PJA2_HUMAN
ENSG00000198933,ENST00000361722,sp|A7MCY6|TBKB1_HUMAN
ENSG00000174469,ENST00000361727,sp|Q9UHC6|CNTP2_HUMAN
ENSG00000198821,ENST00000362089,sp|P20963|CD3Z_HUMAN
ENSG00000198795,ENST00000361524,sp|Q96K83|ZN521_HUMAN
ENSG00000198917,ENST00000361256,sp|Q5T280|CI114_HUMAN
ENSG00000198786,ENST00000361567,sp|P03915|NU5M_HUMAN
ENSG00000132530,ENST00000361842,sp|Q6GPH4|XAF1_HUMAN
ENSG00000198964,ENST00000361781,sp|Q86VZ5|SMS1_HUMAN
ENSG00000145358,ENST00000273990,sp|Q96D03|DDT4L_HUMAN
ENSG00000198883,ENST00000361887,sp|Q96PV4|PNMA5_HUMAN
ENSG00000198846,ENST00000361421,sp|O94900|TOX_HUMAN
ENSG00000198954,ENST00000361983,sp|Q96EK5|KBP_HUMAN
ENSG00000196091,ENST00000361466,sp|Q00872|MYPC1_HUMAN
ENSG00000198408,ENST00000361464,sp|O60502|OGA_HUMAN
ENSG00000139116,ENST00000361961,sp|Q7Z4S6|KI21A_HUMAN
ENSG00000149295,ENST00000362072,sp|P14416|DRD2_HUMAN
ENSG00000086717,ENST00000361511,sp|O14829|PPE1_HUMAN
ENSG00000198712,ENST00000361739,sp|P00403|COX2_HUMAN
ENSG00000083290,ENST00000361658,sp|Q8IYT8|ULK2_HUMAN
ENSG00000198774,ENST00000361228,sp|O75901|RASF9_HUMAN
ENSG00000140107,ENST00000361529,sp|Q6Q0C1|S2547_HUMAN
ENSG00000198865,ENST00000361970,sp|Q4G0S7|CC152_HUMAN
ENSG00000143340,ENST00000341785,sp|Q96GL9|F163A_HUMAN
ENSG00000138755,ENST00000264888,sp|Q07325|CXCL9_HUMAN
ENSG00000158458,ENST00000361474,sp|O14511|NRG2_HUMAN
ENSG00000145365,ENST00000361717,sp|Q96CG3|TIFA_HUMAN
ENSG00000198934,ENST00000361470,sp|Q9HCI5|MAGE1_HUMAN
ENSG00000079335,ENST00000361544,sp|Q9UNH5|CC14A_HUMAN
ENSG00000197415,ENST00000362010,sp|Q14D04|MELT_HUMAN
ENSG00000010165,ENST00000361735,sp|Q8N6R0|EFNMT_HUMAN
ENSG00000264343,ENST00000362074,sp|Q7Z3S9|NT2NA_HUMAN
ENSG00000158055,ENST00000361548,sp|Q8TE85|GRHL3_HUMAN
ENSG00000198898,ENST00000361183,sp|P47755|CAZA2_HUMAN
ENSG00000033327,ENST00000361507,sp|Q9UQC2|GAB2_HUMAN
ENSG00000198887,ENST00000361138,sp|Q8IY18|SMC5_HUMAN
ENSG00000160767,ENST00000361361,sp|P81408|F189B_HUMAN
ENSG00000100577,ENST00000361389,sp|O43708|MAAI_HUMAN
ENSG00000198756,ENST00000361927,sp|Q8IYK4|GT252_HUMAN
